Timestamp,Factory_ID,Industry_Type,pH,Nitrate_Concentration,Temperature,Pollution_Flag
2023-06-07 10:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.99,,22.42,0
2023-06-07 11:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,7.25,,23.88,0
2023-06-07 12:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.8,15.14,26.36,0
2023-06-07 13:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.75,10.6,35.0,0
2023-06-07 14:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,,16.1,25.6,0
2023-06-07 15:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,6.55,2.73,21.64,0
2023-06-07 16:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.47,14.78,26.52,0
2023-06-07 17:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.78,6.32,22.07,0
2023-06-07 18:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.22,16.27,25.45,0
2023-06-07 19:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.43,15.59,27.05,0
2023-06-07 20:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.6,12.08,32.47,0
2023-06-07 21:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.4,9.65,35.0,0
2023-06-07 22:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.56,6.25,24.3,0
2023-06-07 23:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.68,5.74,23.8,0
2023-06-08 00:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.63,11.56,,0
2023-06-08 01:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,,7.39,24.14,1
2023-06-08 02:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.49,6.42,22.72,0
2023-06-08 03:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.46,11.18,31.94,0
2023-06-08 04:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.54,11.29,34.12,0
2023-06-08 05:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,,5.04,23.81,0
2023-06-08 06:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.64,16.24,26.89,0
2023-06-08 07:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.66,18.54,27.79,0
2023-06-08 08:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,,10.43,33.16,0
2023-06-08 09:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,6.48,8.89,23.19,0
2023-06-08 10:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.49,13.3,27.08,0
2023-06-08 11:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.5,10.35,33.28,0
2023-06-08 12:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.9,3.11,23.46,0
2023-06-08 13:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,8.02,,31.74,1
2023-06-08 14:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.46,10.7,34.13,0
2023-06-08 15:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.65,4.58,22.61,0
2023-06-08 16:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.28,17.78,26.23,0
2023-06-08 17:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.31,15.04,26.78,0
2023-06-08 18:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,7.1,4.37,21.66,0
2023-06-08 19:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,,15.51,27.21,0
2023-06-08 20:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,6.73,6.45,,0
2023-06-08 21:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,8.71,43.27,32.21,1
2023-06-08 22:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.75,5.21,23.86,0
2023-06-08 23:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,8.17,30.08,34.15,1
2023-06-09 00:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.79,5.13,23.57,0
2023-06-09 01:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.65,9.94,32.89,0
2023-06-09 02:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.71,16.79,25.61,0
2023-06-09 03:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.13,15.29,,0
2023-06-09 04:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.61,9.23,34.91,0
2023-06-09 05:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.27,16.85,26.33,0
2023-06-09 06:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,7.1,5.51,21.68,0
2023-06-09 07:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,,8.82,,0
2023-06-09 08:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.09,47.84,27.01,1
2023-06-09 09:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.21,16.2,27.3,0
2023-06-09 10:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.59,7.09,22.37,0
2023-06-09 11:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,7.37,58.59,24.94,1
2023-06-09 12:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.47,9.92,35.0,0
2023-06-09 13:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,6.64,48.75,,1
2023-06-09 14:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.39,,33.99,0
2023-06-09 15:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,7.07,5.47,22.8,0
2023-06-09 16:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,6.77,18.49,31.25,1
2023-06-09 17:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,7.02,5.99,25.15,0
2023-06-09 18:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.26,,25.3,0
2023-06-09 19:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.39,8.25,31.54,0
2023-06-09 20:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.3,12.09,33.94,0
2023-06-09 21:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.74,6.18,23.13,1
2023-06-09 22:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.41,8.99,33.9,0
2023-06-09 23:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.79,2.71,20.81,0
2023-06-10 00:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.33,10.07,32.51,0
2023-06-10 01:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.78,8.44,31.84,0
2023-06-10 02:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.54,11.45,31.92,0
2023-06-10 03:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.03,16.79,27.5,0
2023-06-10 04:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,7.0,5.45,22.44,0
2023-06-10 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.57,15.82,26.34,0
2023-06-10 06:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.23,11.97,31.2,0
2023-06-10 07:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.56,13.44,,0
2023-06-10 08:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.39,13.61,26.0,0
2023-06-10 09:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.33,,28.56,0
2023-06-10 10:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.75,,32.29,0
2023-06-10 11:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.62,17.59,26.63,0
2023-06-10 12:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.27,14.91,33.28,0
2023-06-10 13:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,8.29,100.0,28.24,1
2023-06-10 14:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.8,6.69,21.89,0
2023-06-10 15:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.3,12.12,33.77,0
2023-06-10 16:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.53,17.05,28.84,0
2023-06-10 17:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.74,11.39,33.37,0
2023-06-10 18:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,7.22,4.84,21.87,0
2023-06-10 19:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.74,12.13,32.66,0
2023-06-10 20:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.63,4.88,22.32,0
2023-06-10 21:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.52,10.46,33.71,0
2023-06-10 22:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.14,35.02,32.08,1
2023-06-10 23:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.7,14.82,,0
2023-06-11 00:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.73,6.65,,0
2023-06-11 01:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.53,14.47,27.3,0
2023-06-11 02:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,6.75,55.34,32.84,1
2023-06-11 03:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.19,12.26,32.24,0
2023-06-11 04:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,,7.52,23.36,0
2023-06-11 05:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,7.11,4.85,23.08,0
2023-06-11 06:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,6.03,14.11,28.76,0
2023-06-11 07:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.7,6.22,,0
2023-06-11 08:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,,85.02,26.5,1
2023-06-11 09:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.28,12.39,,0
2023-06-11 10:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.31,15.11,27.24,0
2023-06-11 11:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.8,7.13,22.71,0
2023-06-11 12:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.67,17.52,28.06,0
2023-06-11 13:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.44,17.31,27.95,0
2023-06-11 14:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.45,3.09,23.52,0
2023-06-11 15:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.77,,27.28,0
2023-06-11 16:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,7.28,6.14,22.08,0
2023-06-11 17:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.3,8.68,31.79,0
2023-06-11 18:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.49,14.17,27.54,0
2023-06-11 19:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.84,12.3,26.08,0
2023-06-11 20:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.36,2.95,23.16,0
2023-06-11 21:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.38,3.86,22.68,0
2023-06-11 22:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.38,10.33,32.57,0
2023-06-11 23:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.11,13.43,24.86,0
2023-06-12 00:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,8.26,19.05,32.37,1
2023-06-12 01:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.68,4.97,22.51,0
2023-06-12 02:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.55,9.39,31.86,0
2023-06-12 03:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.79,9.42,32.82,0
2023-06-12 04:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.69,13.57,32.22,0
2023-06-12 05:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.72,7.63,23.2,0
2023-06-12 06:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.71,6.24,,0
2023-06-12 07:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.68,10.64,32.36,0
2023-06-12 08:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.2,14.6,,0
2023-06-12 09:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.84,11.69,33.15,0
2023-06-12 10:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.73,11.35,,0
2023-06-12 11:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.61,10.35,33.57,0
2023-06-12 12:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.69,6.12,,0
2023-06-12 13:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,7.17,4.56,22.97,0
2023-06-12 14:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.61,15.15,26.01,0
2023-06-12 15:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.7,14.3,26.09,0
2023-06-12 16:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.37,11.08,30.38,0
2023-06-12 17:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.66,9.96,32.61,0
2023-06-12 18:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.25,52.7,26.83,1
2023-06-12 19:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,7.03,4.51,22.22,0
2023-06-12 20:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.85,11.07,23.13,1
2023-06-12 21:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.59,12.31,31.27,0
2023-06-12 22:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.74,9.42,31.9,0
2023-06-12 23:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.58,10.78,33.35,0
2023-06-13 00:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,6.9,48.31,32.8,1
2023-06-13 01:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.51,12.3,33.58,0
2023-06-13 02:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.75,17.08,28.45,0
2023-06-13 03:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.38,27.92,,1
2023-06-13 04:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.82,6.87,22.0,0
2023-06-13 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.75,5.31,,0
2023-06-13 06:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.19,33.69,32.74,1
2023-06-13 07:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.47,10.15,31.39,0
2023-06-13 08:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.92,13.33,32.5,0
2023-06-13 09:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,6.84,6.7,,0
2023-06-13 10:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,,35.77,33.43,1
2023-06-13 11:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,4.89,16.6,26.85,0
2023-06-13 12:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.71,8.93,21.58,0
2023-06-13 13:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.38,16.33,29.33,0
2023-06-13 14:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.39,13.61,27.0,0
2023-06-13 15:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,6.84,91.29,26.58,1
2023-06-13 16:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.61,4.23,22.67,0
2023-06-13 17:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,,12.26,31.17,0
2023-06-13 18:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.6,8.18,34.13,0
2023-06-13 19:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.52,16.49,21.3,1
2023-06-13 20:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.56,14.85,28.34,0
2023-06-13 21:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.23,9.93,32.35,0
2023-06-13 22:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.73,6.17,23.41,0
2023-06-13 23:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.16,16.22,26.31,0
2023-06-14 00:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.15,38.66,,1
2023-06-14 01:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.93,6.99,23.59,1
2023-06-14 02:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.96,7.21,21.52,0
2023-06-14 03:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.43,15.87,26.58,0
2023-06-14 04:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.81,4.46,24.68,0
2023-06-14 05:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.56,13.18,26.8,0
2023-06-14 06:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,7.33,100.0,26.0,1
2023-06-14 07:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.11,17.36,25.32,0
2023-06-14 08:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.44,10.98,32.47,0
2023-06-14 09:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.84,20.31,22.85,1
2023-06-14 10:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,7.19,4.4,24.27,0
2023-06-14 11:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.5,3.13,22.58,0
2023-06-14 12:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.42,10.48,23.44,1
2023-06-14 13:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.3,16.34,28.25,0
2023-06-14 14:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.64,15.37,27.01,0
2023-06-14 15:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.2,12.65,26.24,0
2023-06-14 16:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.59,,32.78,0
2023-06-14 17:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.61,10.29,,0
2023-06-14 18:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.59,,28.4,0
2023-06-14 19:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.49,11.53,26.56,0
2023-06-14 20:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.92,14.6,26.59,0
2023-06-14 21:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.71,6.74,23.82,0
2023-06-14 22:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,3.81,,26.52,1
2023-06-14 23:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.06,13.62,27.48,0
2023-06-15 00:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.21,14.65,25.25,0
2023-06-15 01:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.91,,23.65,0
2023-06-15 02:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.55,15.63,25.73,0
2023-06-15 03:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,,42.9,33.11,1
2023-06-15 04:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,,11.11,,0
2023-06-15 05:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.76,15.02,26.84,0
2023-06-15 06:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.97,5.58,23.51,0
2023-06-15 07:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,,65.47,,1
2023-06-15 08:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.36,12.32,31.87,0
2023-06-15 09:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.69,15.89,28.6,0
2023-06-15 10:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,,41.37,31.93,1
2023-06-15 11:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,7.05,4.44,22.27,0
2023-06-15 12:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.64,,27.23,0
2023-06-15 13:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.99,5.76,21.87,0
2023-06-15 14:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.68,5.92,22.19,0
2023-06-15 15:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.31,7.94,33.24,0
2023-06-15 16:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,7.26,9.88,23.37,1
2023-06-15 17:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.49,16.13,25.91,0
2023-06-15 18:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.8,44.86,31.67,1
2023-06-15 19:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.17,14.45,,0
2023-06-15 20:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,,,31.51,0
2023-06-15 21:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.42,11.24,32.98,0
2023-06-15 22:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.11,8.37,33.21,0
2023-06-15 23:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.55,14.02,24.82,0
2023-06-16 00:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.81,7.44,24.83,0
2023-06-16 01:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.86,4.97,22.89,0
2023-06-16 02:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.57,11.78,31.21,0
2023-06-16 03:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,8.4,37.38,32.05,1
2023-06-16 04:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.42,11.61,33.51,0
2023-06-16 05:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.36,14.88,29.04,0
2023-06-16 06:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,,,,1
2023-06-16 07:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.39,15.53,25.09,0
2023-06-16 08:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.83,10.24,,1
2023-06-16 09:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.29,10.57,33.24,0
2023-06-16 10:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.56,,28.12,0
2023-06-16 11:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.5,15.11,25.75,0
2023-06-16 12:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,,12.71,34.02,0
2023-06-16 13:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.32,9.68,31.58,0
2023-06-16 14:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.78,7.0,22.22,0
2023-06-16 15:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,6.63,49.92,26.79,1
2023-06-16 16:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.43,15.79,25.85,0
2023-06-16 17:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.53,16.76,26.08,0
2023-06-16 18:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.99,6.63,,0
2023-06-16 19:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.47,8.43,,0
2023-06-16 20:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,3.33,87.81,27.52,1
2023-06-16 21:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,6.96,50.99,34.91,1
2023-06-16 22:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,6.39,7.63,,0
2023-06-16 23:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.3,17.39,27.74,0
2023-06-17 00:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.5,8.72,31.96,0
2023-06-17 01:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.28,23.2,33.32,1
2023-06-17 02:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.92,7.04,22.36,0
2023-06-17 03:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.66,4.29,22.61,0
2023-06-17 04:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,6.88,78.77,25.54,1
2023-06-17 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.43,16.28,26.28,0
2023-06-17 06:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.46,10.0,34.21,0
2023-06-17 07:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.33,14.38,33.43,0
2023-06-17 08:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,7.02,2.42,24.27,0
2023-06-17 09:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.16,15.71,26.36,0
2023-06-17 10:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.45,13.9,29.5,0
2023-06-17 11:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.4,16.11,27.02,0
